contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,nov,thu,4,999,0,nonexistent,28669
cellular,apr,fri,1,999,0,nonexistent,26131
cellular,aug,thu,1,999,0,nonexistent,16261
cellular,nov,mon,1,999,0,nonexistent,18830
telephone,may,mon,6,999,0,nonexistent,15809
cellular,may,mon,2,999,1,failure,28489
cellular,apr,thu,1,999,1,failure,13080
cellular,jul,thu,1,999,0,nonexistent,12920
telephone,jun,fri,2,999,0,nonexistent,965
cellular,jul,tue,5,999,0,nonexistent,27697
cellular,nov,fri,1,999,0,nonexistent,24440
cellular,apr,fri,1,999,0,nonexistent,4317
cellular,aug,wed,2,999,1,failure,29302
telephone,jun,mon,3,999,0,nonexistent,19083
cellular,aug,fri,4,999,0,nonexistent,988
cellular,jul,tue,5,999,0,nonexistent,5525
telephone,jun,wed,2,999,0,nonexistent,7059
telephone,may,mon,3,999,0,nonexistent,28547
cellular,nov,thu,1,999,0,nonexistent,26584
cellular,may,fri,2,999,0,nonexistent,26078
telephone,may,mon,1,999,0,nonexistent,1930
cellular,nov,tue,1,999,1,failure,2739
cellular,may,fri,9,999,0,nonexistent,9242
telephone,may,wed,1,999,0,nonexistent,19853
telephone,may,wed,1,999,0,nonexistent,34597
cellular,aug,fri,1,999,0,nonexistent,40746
telephone,jun,mon,1,999,0,nonexistent,1223
cellular,jul,thu,1,999,0,nonexistent,22091
telephone,may,fri,3,999,0,nonexistent,28251
cellular,oct,wed,2,8,1,success,16017
telephone,jul,thu,3,999,0,nonexistent,29934
telephone,jun,fri,2,999,0,nonexistent,4441
cellular,aug,tue,1,999,0,nonexistent,25935
cellular,may,wed,2,999,2,failure,19295
cellular,aug,tue,1,999,0,nonexistent,16581
cellular,apr,thu,3,999,0,nonexistent,24240
cellular,apr,fri,2,999,0,nonexistent,11530
cellular,jul,fri,2,999,0,nonexistent,18939
telephone,may,wed,2,999,0,nonexistent,30697
cellular,aug,wed,2,999,0,nonexistent,40326
cellular,nov,thu,1,999,0,nonexistent,34934
cellular,jul,wed,1,999,0,nonexistent,21667
cellular,apr,thu,2,999,0,nonexistent,38415
cellular,aug,mon,1,999,0,nonexistent,7333
telephone,jun,wed,2,999,0,nonexistent,23914
cellular,may,tue,1,999,1,failure,24456
cellular,aug,fri,4,999,0,nonexistent,38593
cellular,oct,fri,1,2,1,success,23122
cellular,may,wed,2,999,0,nonexistent,21706
telephone,may,fri,1,999,0,nonexistent,21524
cellular,may,thu,7,999,0,nonexistent,15737
telephone,jun,mon,5,999,0,nonexistent,34122
cellular,may,tue,2,999,0,nonexistent,32968
telephone,jun,tue,1,999,0,nonexistent,1104
cellular,jul,tue,6,999,0,nonexistent,11662
telephone,may,wed,4,999,0,nonexistent,13545
cellular,nov,tue,1,999,1,failure,32997
cellular,apr,mon,1,6,1,success,29618
cellular,may,wed,1,999,0,nonexistent,22813
cellular,aug,fri,2,999,0,nonexistent,4769
telephone,jun,tue,3,2,2,success,26241
cellular,aug,wed,1,999,0,nonexistent,17029
cellular,may,fri,4,999,0,nonexistent,33372
cellular,apr,thu,1,999,0,nonexistent,24159
cellular,aug,tue,1,999,0,nonexistent,25555
telephone,may,tue,1,999,0,nonexistent,36487
cellular,mar,tue,2,999,0,nonexistent,30170
telephone,may,tue,2,999,0,nonexistent,7943
telephone,may,mon,5,999,0,nonexistent,36250
cellular,jul,tue,1,999,0,nonexistent,24908
cellular,jul,tue,4,999,0,nonexistent,21467
cellular,apr,mon,2,999,0,nonexistent,31412
cellular,apr,fri,1,999,0,nonexistent,17577
cellular,jul,tue,1,999,0,nonexistent,2132
telephone,may,fri,12,999,0,nonexistent,7351
cellular,jul,tue,3,999,0,nonexistent,36269
telephone,may,tue,4,999,0,nonexistent,29990
telephone,may,wed,2,999,0,nonexistent,17930
cellular,apr,thu,1,999,0,nonexistent,10181
telephone,may,fri,2,999,0,nonexistent,11127
telephone,may,fri,2,999,0,nonexistent,15514
cellular,apr,tue,2,999,0,nonexistent,40451
cellular,nov,mon,1,999,0,nonexistent,29350
cellular,may,mon,2,999,1,failure,35057
cellular,jul,wed,3,999,0,nonexistent,5020
cellular,aug,wed,2,999,0,nonexistent,24655
cellular,aug,wed,1,999,0,nonexistent,4401
cellular,aug,wed,2,999,0,nonexistent,4719
telephone,jun,thu,1,999,0,nonexistent,30210
cellular,jun,tue,2,3,1,success,32313
cellular,aug,wed,1,999,0,nonexistent,29888
cellular,aug,fri,6,999,0,nonexistent,1970
cellular,jul,fri,4,999,0,nonexistent,36624
cellular,jul,thu,9,999,0,nonexistent,19776
telephone,may,tue,5,999,1,failure,38869
telephone,jun,mon,1,999,0,nonexistent,14979
cellular,may,tue,1,999,0,nonexistent,20439
cellular,jul,wed,1,999,0,nonexistent,27757
cellular,apr,tue,2,999,0,nonexistent,1177
telephone,may,mon,1,999,0,nonexistent,20600
telephone,may,fri,1,999,0,nonexistent,35819
cellular,jul,thu,2,999,0,nonexistent,25998
cellular,jul,tue,3,999,0,nonexistent,20707
cellular,apr,fri,1,999,1,failure,30537
cellular,apr,mon,2,999,0,nonexistent,16037
cellular,may,thu,1,999,0,nonexistent,40184
cellular,aug,wed,2,999,0,nonexistent,26257
cellular,apr,mon,5,999,0,nonexistent,17227
cellular,aug,tue,1,4,1,success,17916
telephone,jul,mon,2,999,0,nonexistent,28435
telephone,may,tue,5,999,0,nonexistent,7325
cellular,may,mon,1,999,0,nonexistent,21950
cellular,aug,mon,3,999,0,nonexistent,9233
cellular,mar,tue,1,999,1,failure,7566
telephone,jun,mon,1,999,0,nonexistent,1685
telephone,jun,fri,1,999,0,nonexistent,3205
telephone,may,tue,1,999,0,nonexistent,33088
cellular,may,mon,1,9,1,success,14902
cellular,oct,wed,1,999,0,nonexistent,10914
cellular,may,fri,3,999,1,failure,19924
telephone,jul,fri,1,999,0,nonexistent,21646
cellular,aug,tue,1,999,0,nonexistent,5021
cellular,aug,mon,8,999,0,nonexistent,15700
telephone,may,tue,1,999,0,nonexistent,27824
telephone,may,mon,1,999,0,nonexistent,16580
telephone,may,mon,2,999,0,nonexistent,30324
telephone,jun,thu,1,999,0,nonexistent,8255
telephone,jun,fri,1,999,0,nonexistent,29310
cellular,aug,tue,1,4,1,success,15224
telephone,may,tue,5,999,0,nonexistent,23148
telephone,jun,tue,7,999,0,nonexistent,25926
cellular,may,thu,1,999,1,failure,40969
cellular,jul,thu,23,999,0,nonexistent,6764
cellular,jun,mon,1,999,1,failure,23301
cellular,nov,thu,1,999,0,nonexistent,15292
cellular,aug,thu,1,999,0,nonexistent,6752
telephone,may,fri,1,999,0,nonexistent,27022
cellular,may,wed,7,999,0,nonexistent,32532
telephone,aug,wed,2,999,0,nonexistent,17429
cellular,aug,mon,4,999,0,nonexistent,27807
cellular,apr,mon,2,999,0,nonexistent,15199
cellular,oct,fri,2,999,2,failure,11635
telephone,may,mon,8,999,0,nonexistent,10882
telephone,may,thu,3,999,0,nonexistent,28266
telephone,may,wed,1,999,0,nonexistent,20330
telephone,may,thu,2,999,0,nonexistent,16182
cellular,jul,fri,1,6,2,success,20805
cellular,may,fri,5,999,0,nonexistent,33038
telephone,may,tue,3,999,0,nonexistent,33457
telephone,jun,tue,2,999,0,nonexistent,26769
cellular,jul,thu,1,999,0,nonexistent,20868
telephone,jul,wed,1,999,0,nonexistent,32990
telephone,jun,wed,3,999,0,nonexistent,22241
telephone,jun,tue,2,999,0,nonexistent,32539
telephone,may,mon,1,999,0,nonexistent,14660
cellular,aug,tue,1,999,0,nonexistent,38167
telephone,may,mon,3,999,0,nonexistent,7178
telephone,jun,thu,2,999,0,nonexistent,15300
telephone,may,mon,5,999,0,nonexistent,35171
telephone,dec,thu,1,999,1,failure,1780
telephone,jun,tue,1,999,0,nonexistent,29357
cellular,jul,fri,5,999,0,nonexistent,6316
cellular,jul,mon,1,999,0,nonexistent,30642
telephone,jun,mon,26,999,0,nonexistent,35394
cellular,aug,fri,1,999,0,nonexistent,4587
telephone,may,thu,2,999,0,nonexistent,4017
cellular,jul,mon,5,999,0,nonexistent,7031
telephone,nov,thu,7,999,0,nonexistent,40085
cellular,aug,mon,1,999,0,nonexistent,40016
telephone,may,fri,1,999,0,nonexistent,29185
cellular,jul,thu,1,999,0,nonexistent,99
cellular,nov,mon,2,999,0,nonexistent,6144
telephone,may,thu,2,999,0,nonexistent,27677
cellular,aug,thu,1,999,2,failure,26771
telephone,may,wed,8,999,0,nonexistent,16216
cellular,aug,thu,2,999,0,nonexistent,18194
cellular,apr,mon,1,999,0,nonexistent,6215
telephone,may,fri,1,999,0,nonexistent,29356
cellular,sep,tue,1,3,1,success,4966
telephone,jun,tue,3,999,0,nonexistent,22706
telephone,jun,fri,2,999,0,nonexistent,4641
telephone,may,wed,5,999,0,nonexistent,16769
cellular,aug,mon,10,999,0,nonexistent,1680
telephone,may,tue,1,999,0,nonexistent,29216
cellular,apr,wed,2,999,0,nonexistent,10760
cellular,aug,tue,1,999,0,nonexistent,18631
cellular,aug,tue,19,999,0,nonexistent,6310
cellular,jul,thu,2,999,0,nonexistent,34337
cellular,oct,thu,6,6,1,success,6815
telephone,may,wed,1,999,0,nonexistent,21196
telephone,may,thu,2,999,0,nonexistent,28256
cellular,aug,wed,3,999,0,nonexistent,28479
cellular,aug,tue,3,999,0,nonexistent,29726
telephone,jun,thu,1,999,0,nonexistent,207
cellular,jul,tue,3,999,0,nonexistent,11765
cellular,jul,wed,1,999,0,nonexistent,21619
cellular,aug,fri,3,999,0,nonexistent,4869
telephone,may,wed,12,999,0,nonexistent,37917
telephone,may,mon,1,999,0,nonexistent,26061
telephone,jun,fri,1,999,0,nonexistent,39479
cellular,apr,tue,1,999,0,nonexistent,37190
cellular,may,wed,3,999,1,failure,6075
telephone,jun,thu,2,999,0,nonexistent,35235
cellular,may,thu,1,999,1,failure,12084
cellular,may,mon,4,999,0,nonexistent,20513
telephone,may,fri,1,999,0,nonexistent,3686
telephone,may,mon,1,999,0,nonexistent,22997
cellular,mar,mon,1,999,0,nonexistent,28272
cellular,oct,wed,1,999,0,nonexistent,36368
cellular,jul,tue,3,999,0,nonexistent,15285
cellular,nov,tue,1,3,1,success,9406
cellular,jul,mon,3,999,0,nonexistent,28625
cellular,jul,thu,1,999,0,nonexistent,36729
cellular,aug,tue,2,999,0,nonexistent,29866
cellular,nov,thu,4,999,0,nonexistent,31512
telephone,jun,wed,3,999,0,nonexistent,22930
cellular,nov,fri,1,999,0,nonexistent,25149
telephone,may,fri,5,999,0,nonexistent,26049
cellular,may,tue,1,999,0,nonexistent,647
cellular,jul,wed,1,999,0,nonexistent,25224
telephone,jun,wed,1,999,0,nonexistent,24253
telephone,may,fri,3,999,0,nonexistent,19019
cellular,sep,wed,1,999,0,nonexistent,19287
cellular,may,wed,1,999,0,nonexistent,7958
telephone,jun,fri,2,999,0,nonexistent,10582
telephone,may,fri,4,999,0,nonexistent,35328
cellular,aug,thu,9,999,0,nonexistent,26939
cellular,may,thu,1,999,1,failure,1259
telephone,may,mon,5,999,0,nonexistent,14393
cellular,oct,wed,3,999,3,failure,11952
cellular,aug,thu,3,999,0,nonexistent,33357
telephone,jun,tue,2,999,0,nonexistent,36216
cellular,jul,mon,1,999,0,nonexistent,36469
cellular,jul,wed,1,999,0,nonexistent,768
telephone,may,fri,12,999,0,nonexistent,29189
cellular,aug,tue,3,999,0,nonexistent,38606
telephone,jun,mon,3,999,0,nonexistent,30419
telephone,may,mon,5,999,0,nonexistent,37472
telephone,may,fri,3,999,0,nonexistent,29412
cellular,nov,tue,1,999,1,failure,28988
cellular,jun,mon,2,999,0,nonexistent,32212
cellular,mar,wed,1,999,0,nonexistent,15718
cellular,nov,tue,1,999,0,nonexistent,20818
cellular,oct,fri,2,999,0,nonexistent,24271
cellular,may,fri,2,999,1,failure,20043
cellular,aug,fri,1,999,1,failure,10303
cellular,jul,wed,1,999,0,nonexistent,9476
cellular,dec,tue,2,999,0,nonexistent,35443
telephone,may,thu,1,999,0,nonexistent,38801
telephone,jul,thu,1,999,0,nonexistent,15580
cellular,jul,thu,1,999,0,nonexistent,33526
telephone,aug,mon,2,999,0,nonexistent,317
cellular,jul,mon,2,999,0,nonexistent,36687
cellular,apr,fri,1,999,0,nonexistent,9317
cellular,nov,tue,1,999,0,nonexistent,8720
telephone,jun,wed,4,999,0,nonexistent,16131
cellular,may,mon,8,999,0,nonexistent,14916
cellular,aug,mon,2,13,1,success,4258
telephone,jul,thu,1,999,0,nonexistent,3835
telephone,jun,mon,3,999,0,nonexistent,5080
cellular,nov,tue,1,999,0,nonexistent,39574
telephone,jun,tue,6,999,0,nonexistent,39024
cellular,jul,mon,4,999,0,nonexistent,6897
cellular,sep,thu,1,999,0,nonexistent,26774
telephone,may,wed,2,999,0,nonexistent,973
cellular,aug,tue,1,15,1,success,26039
cellular,apr,fri,3,999,2,failure,21210
telephone,may,mon,2,999,0,nonexistent,16256
telephone,jun,mon,1,999,0,nonexistent,27312
cellular,jul,mon,8,999,0,nonexistent,9120
cellular,nov,wed,1,999,1,failure,34942
telephone,jun,fri,1,999,0,nonexistent,4853
cellular,may,thu,1,999,0,nonexistent,6236
cellular,nov,tue,1,999,0,nonexistent,15444
cellular,mar,tue,1,999,0,nonexistent,40339
cellular,may,mon,2,999,0,nonexistent,14813
cellular,aug,wed,1,999,0,nonexistent,18128
telephone,may,mon,1,999,0,nonexistent,28880
cellular,may,tue,1,999,2,failure,33894
cellular,may,wed,3,999,0,nonexistent,40290
telephone,may,tue,1,999,0,nonexistent,8696
telephone,jul,tue,9,999,0,nonexistent,31648
cellular,may,thu,3,999,0,nonexistent,30544
telephone,may,thu,1,999,0,nonexistent,27659
cellular,aug,tue,2,999,0,nonexistent,28759
cellular,nov,wed,3,999,0,nonexistent,26279
telephone,may,mon,1,999,0,nonexistent,35664
telephone,may,thu,1,999,0,nonexistent,24396
cellular,may,wed,3,999,0,nonexistent,17498
cellular,jul,tue,2,999,0,nonexistent,602
cellular,jul,tue,2,999,0,nonexistent,36267
cellular,nov,tue,1,999,0,nonexistent,40462
telephone,may,thu,1,999,0,nonexistent,17489
cellular,nov,mon,4,999,0,nonexistent,795
telephone,may,thu,1,999,0,nonexistent,28845
cellular,aug,tue,13,999,0,nonexistent,15393
cellular,may,tue,2,999,2,failure,36587
cellular,sep,mon,1,999,0,nonexistent,33863
telephone,may,wed,1,999,0,nonexistent,34138
cellular,may,mon,1,999,0,nonexistent,10208
cellular,jul,fri,10,999,0,nonexistent,23049
cellular,aug,thu,1,999,0,nonexistent,30820
telephone,nov,thu,1,999,0,nonexistent,6536
telephone,jun,fri,3,999,0,nonexistent,13571
cellular,may,mon,4,999,1,failure,21346
cellular,nov,mon,3,999,0,nonexistent,5717
cellular,may,wed,2,999,0,nonexistent,7925
cellular,aug,mon,2,999,0,nonexistent,20779
cellular,jul,tue,1,999,0,nonexistent,14248
cellular,aug,mon,1,999,0,nonexistent,23550
cellular,aug,tue,1,999,0,nonexistent,4813
cellular,mar,mon,1,6,2,success,9777
cellular,nov,thu,3,999,1,failure,13746
telephone,may,mon,1,999,0,nonexistent,14088
cellular,nov,thu,3,999,0,nonexistent,5298
cellular,nov,fri,1,999,0,nonexistent,38225
cellular,aug,thu,1,999,0,nonexistent,39031
telephone,may,thu,3,999,0,nonexistent,40850
cellular,jul,mon,1,999,0,nonexistent,5570
cellular,jul,thu,1,999,0,nonexistent,10014
cellular,jun,tue,1,3,1,success,10096
cellular,nov,fri,2,999,1,failure,11669
telephone,may,wed,2,999,0,nonexistent,24248
cellular,may,mon,1,999,0,nonexistent,18335
telephone,jul,fri,2,999,0,nonexistent,17117
cellular,aug,tue,3,999,0,nonexistent,29509
cellular,jul,tue,1,999,0,nonexistent,36708
cellular,nov,wed,1,999,1,failure,2959
cellular,jul,thu,1,999,0,nonexistent,29175
cellular,apr,thu,1,5,1,success,26042
cellular,apr,thu,1,999,1,failure,4165
cellular,nov,wed,1,999,0,nonexistent,24921
cellular,oct,mon,1,999,0,nonexistent,36835
cellular,oct,tue,2,999,0,nonexistent,12917
cellular,jul,tue,26,999,0,nonexistent,10436
telephone,jun,fri,1,999,0,nonexistent,855
telephone,may,thu,2,999,0,nonexistent,4167
cellular,nov,fri,1,999,1,failure,10773
cellular,may,mon,1,999,0,nonexistent,19621
telephone,may,wed,1,999,0,nonexistent,39885
telephone,mar,tue,1,3,2,success,7298
cellular,aug,thu,7,999,0,nonexistent,9681
telephone,may,tue,1,999,0,nonexistent,40357
cellular,nov,fri,1,999,1,failure,29164
cellular,nov,tue,2,999,0,nonexistent,10135
telephone,may,wed,1,999,0,nonexistent,16118
telephone,may,wed,2,999,0,nonexistent,36350
cellular,jul,wed,1,999,0,nonexistent,27635
cellular,nov,mon,1,999,0,nonexistent,8108
cellular,jul,thu,1,999,0,nonexistent,35950
telephone,may,tue,1,999,0,nonexistent,12767
telephone,jun,thu,2,999,0,nonexistent,6667
telephone,jun,fri,1,999,0,nonexistent,18080
telephone,may,wed,3,999,0,nonexistent,37293
telephone,may,thu,1,999,0,nonexistent,24608
telephone,may,wed,5,999,0,nonexistent,33202
cellular,jul,wed,1,999,0,nonexistent,11223
telephone,may,fri,2,999,0,nonexistent,10098
telephone,may,wed,1,999,0,nonexistent,23233
telephone,jun,thu,2,999,0,nonexistent,6748
cellular,may,thu,1,11,1,success,4041
cellular,apr,mon,2,999,0,nonexistent,27698
cellular,aug,thu,1,999,0,nonexistent,2435
cellular,may,wed,2,999,0,nonexistent,20633
telephone,jun,tue,3,999,0,nonexistent,12044
cellular,jul,tue,5,999,0,nonexistent,15641
cellular,aug,fri,6,999,0,nonexistent,27747
cellular,apr,mon,1,999,0,nonexistent,26730
cellular,aug,thu,1,999,0,nonexistent,20244
telephone,jun,wed,1,999,0,nonexistent,10239
telephone,may,wed,6,999,0,nonexistent,29392
telephone,jun,mon,11,999,0,nonexistent,24313
cellular,aug,fri,4,999,0,nonexistent,1412
telephone,may,tue,1,999,0,nonexistent,25460
cellular,mar,tue,2,999,0,nonexistent,31556
telephone,oct,mon,1,999,0,nonexistent,776
cellular,may,wed,1,999,0,nonexistent,24413
cellular,jul,mon,2,999,0,nonexistent,32264
telephone,may,mon,2,999,0,nonexistent,20247
telephone,may,fri,2,999,0,nonexistent,11374
cellular,may,fri,1,999,1,failure,12585
cellular,jul,mon,16,999,0,nonexistent,29193
cellular,jul,fri,1,999,0,nonexistent,9633
cellular,jul,wed,2,999,0,nonexistent,37164
cellular,jul,tue,1,999,0,nonexistent,29213
cellular,may,thu,2,999,0,nonexistent,40270
telephone,jun,thu,1,999,0,nonexistent,27480
cellular,aug,wed,2,999,0,nonexistent,29430
cellular,may,wed,1,999,0,nonexistent,11959
telephone,may,fri,2,999,0,nonexistent,28595
cellular,nov,fri,1,999,1,failure,897
cellular,aug,mon,2,999,0,nonexistent,19655
telephone,may,mon,5,999,0,nonexistent,5072
cellular,apr,fri,3,999,0,nonexistent,40202
cellular,nov,fri,7,999,0,nonexistent,23327
telephone,may,wed,1,999,0,nonexistent,39723
cellular,aug,mon,3,999,0,nonexistent,30412
cellular,apr,fri,1,999,1,failure,30693
cellular,aug,fri,1,999,0,nonexistent,34881
telephone,may,fri,1,999,0,nonexistent,13496
cellular,jul,thu,1,999,0,nonexistent,40334
cellular,may,tue,1,999,1,failure,31641
telephone,may,mon,1,999,0,nonexistent,16932
cellular,jul,fri,2,999,0,nonexistent,8860
telephone,may,wed,2,999,0,nonexistent,9396
telephone,jun,thu,1,999,0,nonexistent,30221
telephone,jul,thu,14,999,0,nonexistent,40542
cellular,may,thu,1,10,1,success,13095
telephone,jun,tue,3,999,0,nonexistent,5370
telephone,jun,tue,1,999,0,nonexistent,21483
cellular,may,mon,1,999,0,nonexistent,27412
telephone,may,mon,2,999,0,nonexistent,12506
telephone,may,wed,1,999,0,nonexistent,5162
cellular,aug,tue,1,999,0,nonexistent,24344
telephone,jun,mon,1,999,0,nonexistent,31472
cellular,aug,fri,3,999,0,nonexistent,22620
telephone,may,fri,2,999,0,nonexistent,1805
telephone,may,wed,2,999,0,nonexistent,27316
cellular,jul,mon,2,999,0,nonexistent,22576
telephone,may,wed,1,999,0,nonexistent,11051
cellular,nov,mon,1,999,1,failure,26414
cellular,aug,thu,1,999,0,nonexistent,2650
cellular,may,tue,2,999,1,failure,19442
telephone,jul,tue,1,999,0,nonexistent,19230
cellular,aug,thu,1,999,0,nonexistent,31752
telephone,aug,fri,3,999,0,nonexistent,28555
cellular,may,fri,2,999,1,failure,27375
cellular,may,fri,1,999,1,failure,1353
cellular,apr,thu,2,999,0,nonexistent,31817
cellular,may,tue,1,999,1,failure,33192
telephone,may,tue,1,999,0,nonexistent,25887
cellular,aug,tue,1,999,0,nonexistent,18043
telephone,jun,wed,1,999,0,nonexistent,1712
telephone,may,mon,2,999,0,nonexistent,9070
telephone,may,mon,3,999,0,nonexistent,29116
telephone,jun,fri,3,999,0,nonexistent,21631
cellular,aug,thu,1,999,0,nonexistent,30931
cellular,may,tue,1,999,1,failure,19889
cellular,apr,fri,2,999,1,failure,3096
cellular,apr,fri,1,999,0,nonexistent,34679
cellular,may,thu,1,999,0,nonexistent,10785
cellular,aug,mon,3,999,0,nonexistent,29327
cellular,apr,thu,2,999,0,nonexistent,24955
telephone,may,mon,1,999,0,nonexistent,5432
cellular,aug,tue,1,999,0,nonexistent,23807
telephone,may,fri,2,999,0,nonexistent,3846
cellular,aug,thu,6,999,0,nonexistent,34954
telephone,may,fri,9,999,0,nonexistent,39015
cellular,may,fri,1,999,0,nonexistent,40003
telephone,may,wed,1,999,0,nonexistent,2790
telephone,may,mon,2,999,0,nonexistent,5075
cellular,aug,tue,1,999,0,nonexistent,21203
cellular,may,tue,5,999,0,nonexistent,28016
cellular,may,tue,2,999,0,nonexistent,29007
cellular,jul,mon,2,999,0,nonexistent,11468
cellular,nov,fri,2,999,0,nonexistent,14922
telephone,oct,thu,1,999,0,nonexistent,37705
cellular,jul,tue,3,999,0,nonexistent,2892
telephone,may,tue,5,999,0,nonexistent,29490
cellular,aug,wed,1,999,0,nonexistent,34075
cellular,jul,wed,1,999,0,nonexistent,11009
cellular,may,thu,1,999,0,nonexistent,2846
cellular,jul,wed,1,999,0,nonexistent,32087
cellular,jul,thu,2,999,0,nonexistent,27782
telephone,jun,fri,1,999,0,nonexistent,10084
cellular,may,mon,2,999,0,nonexistent,16271
cellular,jun,tue,3,999,0,nonexistent,7136
cellular,aug,mon,3,999,0,nonexistent,16929
telephone,may,wed,3,999,0,nonexistent,18067
cellular,may,mon,2,999,0,nonexistent,12433
cellular,jul,tue,2,999,0,nonexistent,4476
cellular,nov,thu,1,999,0,nonexistent,38615
cellular,aug,fri,2,999,0,nonexistent,27048
cellular,nov,fri,1,999,0,nonexistent,31561
telephone,nov,mon,5,999,0,nonexistent,39887
cellular,jul,mon,4,999,0,nonexistent,40566
telephone,aug,fri,2,999,0,nonexistent,6177
cellular,may,wed,1,999,0,nonexistent,35009
telephone,may,wed,1,999,0,nonexistent,29851
cellular,jul,tue,5,999,0,nonexistent,33407
cellular,may,tue,1,999,0,nonexistent,29324
telephone,jun,thu,1,999,0,nonexistent,37336
