contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,nov,wed,2,999,0,nonexistent,32562
cellular,may,wed,2,999,1,failure,15163
telephone,dec,mon,1,999,0,nonexistent,12078
telephone,jun,mon,4,999,0,nonexistent,35660
cellular,jul,thu,1,999,0,nonexistent,39622
telephone,jun,wed,1,999,0,nonexistent,29674
cellular,jul,wed,1,999,0,nonexistent,38506
cellular,jul,wed,1,999,0,nonexistent,10960
cellular,may,mon,3,999,0,nonexistent,6296
telephone,may,mon,1,999,0,nonexistent,22663
cellular,may,fri,1,999,0,nonexistent,249
cellular,may,thu,1,999,0,nonexistent,30867
cellular,apr,tue,2,999,0,nonexistent,15524
telephone,jun,thu,1,999,0,nonexistent,39537
cellular,aug,fri,1,999,0,nonexistent,1281
telephone,jun,thu,3,999,0,nonexistent,6023
cellular,aug,thu,15,999,0,nonexistent,18012
cellular,nov,mon,1,999,0,nonexistent,12218
telephone,may,mon,3,999,0,nonexistent,14602
cellular,aug,tue,1,999,0,nonexistent,3340
telephone,jul,thu,1,999,0,nonexistent,24560
cellular,may,fri,4,999,1,failure,25481
cellular,oct,tue,1,999,1,failure,32799
cellular,nov,fri,1,999,0,nonexistent,35733
cellular,may,thu,3,999,0,nonexistent,3309
cellular,aug,thu,1,999,0,nonexistent,16340
telephone,may,wed,4,999,0,nonexistent,33748
telephone,jul,wed,2,999,0,nonexistent,30688
cellular,aug,wed,1,999,0,nonexistent,11991
cellular,nov,wed,1,999,0,nonexistent,16252
cellular,aug,mon,2,999,0,nonexistent,11680
cellular,apr,tue,1,999,0,nonexistent,26637
cellular,jul,fri,2,999,0,nonexistent,5971
cellular,apr,wed,1,999,0,nonexistent,30940
telephone,jun,tue,1,999,0,nonexistent,363
cellular,may,wed,2,999,0,nonexistent,37181
cellular,nov,wed,2,999,0,nonexistent,25739
telephone,may,wed,8,999,0,nonexistent,21569
cellular,mar,fri,2,999,0,nonexistent,30429
cellular,dec,tue,3,10,1,success,24957
cellular,jun,fri,1,999,1,failure,9150
telephone,may,wed,10,999,0,nonexistent,26625
cellular,aug,wed,4,999,0,nonexistent,27885
cellular,jun,mon,1,999,0,nonexistent,39232
cellular,apr,fri,2,999,0,nonexistent,40039
cellular,sep,thu,3,999,0,nonexistent,9388
cellular,oct,tue,1,999,2,failure,25937
cellular,mar,wed,6,999,0,nonexistent,19165
cellular,aug,thu,10,999,0,nonexistent,30576
cellular,nov,fri,1,999,0,nonexistent,15879
cellular,aug,mon,4,999,0,nonexistent,28257
cellular,jul,wed,1,999,0,nonexistent,39901
cellular,jul,wed,5,999,0,nonexistent,15381
cellular,may,fri,6,999,0,nonexistent,10299
cellular,jul,thu,8,999,0,nonexistent,21054
cellular,apr,fri,1,999,1,failure,6713
telephone,may,tue,1,999,0,nonexistent,19669
telephone,jun,mon,2,999,0,nonexistent,16818
telephone,may,mon,1,999,0,nonexistent,16972
telephone,may,fri,4,999,0,nonexistent,27974
cellular,aug,wed,1,999,0,nonexistent,32583
cellular,aug,thu,1,999,0,nonexistent,24690
cellular,jul,wed,4,999,0,nonexistent,15690
telephone,may,wed,1,999,0,nonexistent,15297
cellular,may,tue,2,999,1,failure,40978
cellular,apr,mon,4,999,0,nonexistent,6163
cellular,jul,thu,1,999,0,nonexistent,9183
telephone,may,wed,4,999,0,nonexistent,58
cellular,jul,thu,1,999,0,nonexistent,3237
cellular,jul,tue,1,999,0,nonexistent,23398
cellular,jul,wed,1,999,0,nonexistent,32653
cellular,jul,tue,1,999,0,nonexistent,40755
cellular,jul,thu,1,999,0,nonexistent,3756
cellular,aug,fri,5,999,0,nonexistent,9445
cellular,may,wed,2,999,1,failure,14201
telephone,jul,thu,12,999,0,nonexistent,24868
telephone,may,mon,1,999,0,nonexistent,556
cellular,aug,fri,1,999,0,nonexistent,11901
cellular,jul,mon,2,999,0,nonexistent,32371
cellular,apr,fri,2,999,0,nonexistent,8769
cellular,jul,wed,2,999,0,nonexistent,40618
cellular,aug,fri,2,3,1,success,28151
cellular,nov,fri,1,999,0,nonexistent,31671
telephone,jul,tue,5,999,0,nonexistent,5711
telephone,may,fri,2,999,0,nonexistent,13242
cellular,aug,wed,3,999,0,nonexistent,3005
cellular,jul,thu,2,999,0,nonexistent,15753
cellular,nov,fri,2,999,0,nonexistent,31359
cellular,may,fri,1,999,0,nonexistent,37842
telephone,jun,fri,11,999,0,nonexistent,2561
cellular,sep,thu,1,999,2,failure,38693
cellular,jul,wed,1,999,0,nonexistent,4760
cellular,may,thu,1,999,0,nonexistent,10090
cellular,may,fri,3,999,0,nonexistent,32621
cellular,apr,mon,3,999,0,nonexistent,28385
cellular,jul,thu,2,999,0,nonexistent,4701
cellular,aug,fri,1,999,0,nonexistent,27125
cellular,aug,fri,2,999,1,failure,41081
telephone,jun,thu,1,999,0,nonexistent,10340
cellular,aug,tue,7,999,0,nonexistent,30383
cellular,aug,thu,3,999,0,nonexistent,15362
cellular,may,fri,8,999,0,nonexistent,14991
cellular,jul,thu,1,999,0,nonexistent,2031
cellular,aug,mon,1,999,0,nonexistent,14846
telephone,jun,fri,1,999,0,nonexistent,702
cellular,jul,fri,5,999,0,nonexistent,32513
cellular,nov,tue,1,999,0,nonexistent,24817
cellular,aug,fri,2,999,0,nonexistent,27105
cellular,mar,wed,1,999,1,failure,16722
telephone,jun,fri,2,999,0,nonexistent,40273
cellular,aug,thu,11,999,0,nonexistent,38351
cellular,jul,wed,2,999,0,nonexistent,11208
telephone,may,tue,2,999,0,nonexistent,6496
telephone,jun,thu,3,999,0,nonexistent,4072
telephone,jul,wed,1,6,1,success,1051
telephone,jun,thu,1,999,0,nonexistent,36289
telephone,may,thu,2,999,0,nonexistent,2172
cellular,nov,tue,1,999,0,nonexistent,9451
telephone,jun,thu,1,999,0,nonexistent,11044
telephone,jul,fri,1,999,2,failure,36306
cellular,jul,wed,1,999,0,nonexistent,39601
cellular,jul,tue,4,999,0,nonexistent,33283
telephone,nov,thu,1,999,0,nonexistent,21847
cellular,jul,tue,1,999,0,nonexistent,8825
telephone,jun,fri,3,999,0,nonexistent,39775
telephone,may,mon,3,999,0,nonexistent,20846
telephone,jun,thu,2,999,0,nonexistent,23593
telephone,nov,wed,2,999,0,nonexistent,21953
telephone,jun,wed,6,999,0,nonexistent,36060
cellular,may,thu,2,999,0,nonexistent,31389
cellular,nov,wed,1,999,1,failure,16304
cellular,aug,thu,3,999,0,nonexistent,22367
cellular,aug,thu,1,999,0,nonexistent,28295
cellular,aug,fri,1,999,0,nonexistent,24573
telephone,may,thu,1,999,0,nonexistent,17531
cellular,jul,mon,2,999,0,nonexistent,7442
telephone,jul,wed,4,999,0,nonexistent,17148
cellular,nov,wed,1,999,0,nonexistent,32756
cellular,may,fri,1,999,0,nonexistent,33237
cellular,nov,wed,3,999,0,nonexistent,11440
telephone,oct,tue,1,999,0,nonexistent,5500
cellular,aug,thu,2,999,0,nonexistent,5937
telephone,may,tue,3,999,0,nonexistent,20795
cellular,jul,mon,2,999,0,nonexistent,5617
cellular,may,mon,2,999,0,nonexistent,28208
cellular,nov,mon,1,999,1,failure,3108
cellular,sep,mon,1,4,1,success,22893
cellular,jul,fri,1,999,0,nonexistent,39432
cellular,apr,mon,4,999,0,nonexistent,25006
telephone,jun,mon,3,999,0,nonexistent,30424
cellular,may,fri,5,999,0,nonexistent,9088
telephone,may,tue,1,999,0,nonexistent,7203
telephone,sep,wed,1,999,0,nonexistent,13919
cellular,jul,mon,1,999,0,nonexistent,37420
telephone,may,mon,6,999,0,nonexistent,23397
telephone,may,wed,2,999,0,nonexistent,13011
telephone,jun,fri,2,999,0,nonexistent,14833
cellular,may,wed,1,999,0,nonexistent,641
cellular,jul,fri,2,999,0,nonexistent,3538
cellular,nov,wed,2,999,0,nonexistent,2582
cellular,nov,wed,1,999,1,failure,31778
cellular,nov,wed,2,999,0,nonexistent,13672
cellular,aug,mon,2,999,0,nonexistent,35815
cellular,aug,thu,5,999,0,nonexistent,151
cellular,jul,fri,9,999,0,nonexistent,33524
cellular,aug,thu,6,999,0,nonexistent,28945
cellular,aug,fri,2,999,0,nonexistent,32790
telephone,may,wed,1,999,0,nonexistent,10838
cellular,nov,mon,1,999,1,failure,12182
cellular,mar,fri,2,10,1,success,36096
cellular,nov,wed,1,999,0,nonexistent,19084
cellular,jul,fri,2,999,0,nonexistent,34930
cellular,aug,mon,3,999,0,nonexistent,27332
cellular,nov,mon,1,999,0,nonexistent,23935
telephone,may,wed,2,999,0,nonexistent,36247
telephone,apr,wed,1,999,0,nonexistent,39392
telephone,may,fri,3,999,0,nonexistent,19873
telephone,may,tue,4,999,0,nonexistent,2023
cellular,jul,mon,3,999,2,failure,2927
cellular,nov,wed,2,999,0,nonexistent,7884
cellular,may,wed,1,999,1,failure,37676
telephone,may,wed,2,999,0,nonexistent,33569
telephone,may,wed,1,999,0,nonexistent,6997
cellular,may,fri,7,999,1,failure,30172
telephone,jun,mon,1,999,0,nonexistent,40809
cellular,nov,tue,1,999,1,failure,15473
cellular,nov,tue,2,999,0,nonexistent,991
telephone,jul,fri,24,999,0,nonexistent,3857
cellular,aug,fri,1,999,0,nonexistent,27266
telephone,may,fri,1,999,0,nonexistent,36055
telephone,may,tue,1,999,0,nonexistent,19144
cellular,nov,fri,7,999,0,nonexistent,4445
telephone,jun,mon,3,999,0,nonexistent,38982
cellular,apr,mon,3,999,0,nonexistent,28773
cellular,apr,wed,2,999,0,nonexistent,2831
telephone,aug,fri,1,999,0,nonexistent,40502
telephone,may,fri,16,999,0,nonexistent,9695
cellular,apr,tue,2,999,0,nonexistent,24963
cellular,jul,mon,1,999,0,nonexistent,34850
telephone,jun,thu,1,999,0,nonexistent,19531
cellular,apr,mon,2,999,0,nonexistent,22729
cellular,aug,mon,4,999,0,nonexistent,35258
telephone,may,wed,3,999,1,failure,34013
telephone,may,thu,4,999,0,nonexistent,38411
cellular,may,fri,3,999,0,nonexistent,8425
cellular,jul,mon,1,999,0,nonexistent,16381
cellular,aug,thu,1,999,0,nonexistent,8687
cellular,apr,thu,1,999,0,nonexistent,20991
cellular,may,thu,6,999,0,nonexistent,15600
cellular,aug,mon,1,999,0,nonexistent,46
cellular,jul,tue,3,999,0,nonexistent,35211
telephone,jul,wed,5,999,0,nonexistent,14499
telephone,jun,tue,1,999,0,nonexistent,38387
cellular,aug,tue,2,999,0,nonexistent,11085
cellular,aug,wed,3,999,0,nonexistent,7451
telephone,may,mon,3,999,0,nonexistent,14777
cellular,aug,tue,4,999,0,nonexistent,17986
telephone,jun,fri,4,999,0,nonexistent,30246
telephone,jun,wed,2,999,0,nonexistent,6226
telephone,aug,fri,1,999,0,nonexistent,14024
cellular,jul,tue,4,999,0,nonexistent,36279
cellular,may,fri,1,999,0,nonexistent,8621
cellular,jul,mon,7,999,0,nonexistent,16567
cellular,nov,tue,1,999,0,nonexistent,2782
cellular,jul,thu,3,999,2,failure,20589
cellular,sep,thu,1,999,0,nonexistent,39228
telephone,may,fri,1,999,0,nonexistent,18166
cellular,sep,wed,1,6,2,success,21434
cellular,jun,wed,2,12,2,success,2519
cellular,may,thu,3,999,0,nonexistent,21691
cellular,jul,tue,14,999,0,nonexistent,34656
cellular,jul,thu,1,999,0,nonexistent,17958
cellular,nov,thu,2,999,1,failure,7096
cellular,aug,wed,1,999,0,nonexistent,8502
cellular,may,mon,1,999,1,failure,27511
cellular,may,wed,2,999,0,nonexistent,2512
cellular,oct,mon,2,999,1,failure,14094
cellular,may,wed,1,999,1,failure,23503
cellular,aug,tue,3,999,0,nonexistent,22634
cellular,apr,thu,1,999,0,nonexistent,31311
cellular,jul,fri,3,999,0,nonexistent,24983
telephone,jun,fri,2,999,0,nonexistent,21425
telephone,jun,mon,5,999,0,nonexistent,35111
cellular,apr,mon,4,999,1,failure,25530
telephone,may,fri,2,999,0,nonexistent,30734
cellular,jul,fri,7,999,0,nonexistent,20799
telephone,jul,tue,1,999,0,nonexistent,15059
cellular,mar,thu,1,999,0,nonexistent,28061
telephone,jun,mon,9,999,0,nonexistent,40989
cellular,aug,fri,1,999,0,nonexistent,3949
cellular,may,tue,3,999,0,nonexistent,6184
telephone,jun,wed,1,999,0,nonexistent,22324
cellular,jul,wed,2,999,0,nonexistent,33508
cellular,aug,wed,4,999,0,nonexistent,38607
cellular,sep,mon,7,3,5,success,16936
telephone,jun,fri,2,999,0,nonexistent,8332
telephone,may,wed,1,999,0,nonexistent,9079
cellular,aug,wed,2,999,0,nonexistent,39794
cellular,jul,thu,3,999,0,nonexistent,33141
telephone,may,tue,1,999,0,nonexistent,27452
cellular,jul,mon,4,999,0,nonexistent,29900
cellular,nov,thu,2,999,0,nonexistent,13220
cellular,may,fri,8,999,2,failure,30744
cellular,jul,mon,1,999,0,nonexistent,29141
cellular,dec,mon,1,999,1,failure,36018
cellular,aug,thu,2,999,0,nonexistent,39559
telephone,may,mon,1,999,0,nonexistent,17196
cellular,jul,wed,3,999,0,nonexistent,39418
telephone,jun,wed,1,999,0,nonexistent,19828
telephone,may,wed,1,999,0,nonexistent,12870
telephone,jun,fri,3,999,0,nonexistent,20717
telephone,may,tue,1,999,0,nonexistent,3816
cellular,jul,tue,3,999,0,nonexistent,28507
cellular,jul,wed,1,999,0,nonexistent,8658
telephone,jun,mon,1,999,0,nonexistent,1009
cellular,jul,mon,17,999,0,nonexistent,3128
cellular,aug,fri,2,999,0,nonexistent,40898
cellular,aug,fri,3,999,0,nonexistent,15318
cellular,aug,mon,2,999,0,nonexistent,34662
cellular,jul,wed,2,999,0,nonexistent,33672
cellular,mar,mon,1,999,0,nonexistent,62
telephone,may,fri,2,999,0,nonexistent,8798
telephone,may,thu,2,999,0,nonexistent,36272
cellular,aug,fri,1,999,0,nonexistent,20674
cellular,may,thu,2,999,1,failure,26980
telephone,may,fri,7,999,0,nonexistent,2657
telephone,nov,mon,1,999,0,nonexistent,30453
telephone,jun,fri,2,999,0,nonexistent,23944
cellular,jun,mon,1,999,0,nonexistent,10670
cellular,nov,mon,1,999,0,nonexistent,16085
telephone,may,fri,3,999,0,nonexistent,30598
telephone,may,thu,2,999,0,nonexistent,4225
cellular,may,fri,3,999,0,nonexistent,20712
telephone,jun,fri,10,999,0,nonexistent,39956
cellular,may,fri,2,999,0,nonexistent,16594
telephone,jun,tue,2,999,0,nonexistent,37604
cellular,apr,wed,2,999,0,nonexistent,39074
cellular,aug,mon,2,999,0,nonexistent,17435
cellular,jul,fri,2,999,0,nonexistent,5681
telephone,may,mon,5,999,0,nonexistent,36408
cellular,jul,wed,1,999,0,nonexistent,3591
cellular,jul,wed,1,999,0,nonexistent,27956
cellular,nov,thu,1,999,1,failure,5482
telephone,may,tue,1,999,0,nonexistent,9218
telephone,jul,tue,1,999,0,nonexistent,23139
telephone,jun,fri,2,999,0,nonexistent,36909
telephone,may,wed,1,999,0,nonexistent,21797
cellular,aug,thu,1,999,0,nonexistent,35826
telephone,may,thu,1,999,0,nonexistent,20725
cellular,may,thu,1,999,0,nonexistent,16623
telephone,may,thu,1,999,0,nonexistent,18
cellular,may,mon,1,999,0,nonexistent,14320
cellular,may,mon,6,999,0,nonexistent,27282
telephone,may,tue,1,999,0,nonexistent,594
cellular,may,wed,2,999,0,nonexistent,36451
cellular,jul,mon,1,999,0,nonexistent,22926
telephone,aug,wed,1,999,0,nonexistent,33397
telephone,may,fri,5,999,0,nonexistent,17517
telephone,may,tue,2,999,0,nonexistent,4898
cellular,may,fri,1,999,0,nonexistent,19022
cellular,may,wed,2,999,0,nonexistent,33579
cellular,mar,thu,1,999,0,nonexistent,28840
cellular,aug,fri,1,999,0,nonexistent,4971
telephone,may,mon,3,999,0,nonexistent,20695
telephone,may,mon,4,999,0,nonexistent,11205
cellular,aug,thu,20,999,0,nonexistent,15156
cellular,aug,thu,3,999,0,nonexistent,1368
telephone,may,thu,1,999,0,nonexistent,14631
cellular,nov,thu,1,999,1,failure,23601
cellular,may,tue,4,999,0,nonexistent,31424
telephone,may,mon,3,999,0,nonexistent,30465
cellular,nov,fri,2,999,0,nonexistent,4356
cellular,apr,thu,2,999,1,failure,8667
cellular,may,tue,7,999,0,nonexistent,10234
telephone,may,mon,3,999,0,nonexistent,35472
cellular,aug,mon,3,999,0,nonexistent,32537
telephone,jul,tue,4,999,0,nonexistent,13738
telephone,jun,thu,3,999,0,nonexistent,22420
telephone,may,fri,1,999,0,nonexistent,36635
cellular,aug,tue,1,999,0,nonexistent,34327
cellular,aug,tue,2,999,1,failure,15915
cellular,apr,mon,2,999,0,nonexistent,22329
telephone,jun,fri,6,999,0,nonexistent,28865
cellular,aug,thu,1,999,0,nonexistent,82
telephone,may,thu,2,999,0,nonexistent,11883
telephone,may,wed,3,999,0,nonexistent,35812
cellular,aug,thu,3,999,0,nonexistent,7554
cellular,nov,fri,1,999,0,nonexistent,3841
cellular,may,wed,2,999,1,failure,15660
cellular,nov,fri,1,999,0,nonexistent,9984
cellular,jun,fri,2,999,0,nonexistent,25512
telephone,may,wed,2,999,0,nonexistent,20341
cellular,nov,fri,1,999,0,nonexistent,24782
cellular,apr,wed,1,999,0,nonexistent,16517
cellular,apr,mon,2,999,0,nonexistent,92
telephone,may,thu,2,999,0,nonexistent,16220
telephone,jun,thu,3,999,0,nonexistent,17657
cellular,apr,mon,4,999,0,nonexistent,1582
cellular,aug,wed,2,999,0,nonexistent,9498
cellular,jul,wed,1,999,0,nonexistent,11711
telephone,jun,thu,1,999,0,nonexistent,19765
cellular,nov,thu,2,999,0,nonexistent,25147
cellular,oct,tue,2,999,0,nonexistent,22881
cellular,mar,thu,2,999,0,nonexistent,29567
cellular,jul,tue,4,999,0,nonexistent,16070
telephone,may,fri,1,999,0,nonexistent,9230
cellular,may,wed,5,999,0,nonexistent,32095
cellular,may,mon,1,999,0,nonexistent,14676
cellular,apr,thu,1,999,0,nonexistent,10984
telephone,may,fri,1,999,0,nonexistent,19044
cellular,nov,tue,1,999,0,nonexistent,6447
cellular,aug,tue,1,999,0,nonexistent,14090
telephone,nov,mon,2,999,0,nonexistent,32378
telephone,jun,fri,11,999,0,nonexistent,4403
cellular,aug,mon,4,999,0,nonexistent,7978
cellular,aug,tue,1,999,0,nonexistent,12857
cellular,aug,mon,2,999,0,nonexistent,17580
telephone,may,tue,1,999,0,nonexistent,37928
cellular,nov,wed,1,999,1,failure,24483
cellular,aug,mon,4,999,0,nonexistent,29972
cellular,aug,thu,2,4,1,success,5557
telephone,may,tue,1,999,0,nonexistent,2450
cellular,nov,mon,3,999,0,nonexistent,16503
cellular,apr,fri,2,999,0,nonexistent,30827
cellular,jul,mon,2,999,0,nonexistent,31482
telephone,may,mon,1,999,0,nonexistent,12731
cellular,jul,tue,4,999,0,nonexistent,24724
telephone,jun,thu,1,999,0,nonexistent,15065
cellular,nov,thu,2,999,0,nonexistent,29177
cellular,aug,thu,1,999,0,nonexistent,27384
cellular,jul,fri,11,999,0,nonexistent,18107
cellular,aug,thu,3,999,0,nonexistent,39279
telephone,jul,mon,7,999,0,nonexistent,19359
cellular,aug,mon,1,999,0,nonexistent,488
telephone,may,mon,1,999,0,nonexistent,27744
cellular,nov,tue,2,999,0,nonexistent,3381
telephone,apr,fri,1,999,0,nonexistent,25661
cellular,aug,fri,1,999,0,nonexistent,11418
telephone,oct,wed,1,999,0,nonexistent,36703
telephone,jun,tue,13,999,0,nonexistent,21367
cellular,aug,tue,1,999,0,nonexistent,35674
cellular,may,tue,3,999,0,nonexistent,33268
telephone,may,mon,1,999,0,nonexistent,26021
cellular,nov,fri,3,999,1,failure,14605
cellular,aug,thu,1,15,2,failure,25248
telephone,jun,fri,1,999,0,nonexistent,26438
cellular,may,thu,1,6,2,success,14893
telephone,may,fri,5,999,0,nonexistent,11464
telephone,may,mon,5,999,0,nonexistent,16848
cellular,jul,wed,8,999,0,nonexistent,635
telephone,may,tue,1,999,0,nonexistent,32380
telephone,jul,fri,5,999,0,nonexistent,18593
telephone,may,tue,1,999,0,nonexistent,13815
cellular,jun,mon,1,999,0,nonexistent,15452
telephone,jun,mon,1,999,0,nonexistent,5237
cellular,aug,fri,2,999,0,nonexistent,13121
cellular,jul,thu,2,999,0,nonexistent,14269
cellular,may,wed,2,999,0,nonexistent,1144
cellular,oct,tue,1,999,0,nonexistent,6750
cellular,may,thu,1,999,2,failure,39588
cellular,jun,thu,2,999,1,failure,15728
cellular,mar,mon,2,999,0,nonexistent,33853
telephone,jun,tue,4,999,0,nonexistent,1132
cellular,aug,thu,3,999,0,nonexistent,7935
telephone,may,fri,9,999,0,nonexistent,38804
cellular,aug,fri,1,999,1,failure,12232
cellular,may,mon,1,999,0,nonexistent,3953
cellular,jun,tue,1,999,1,failure,17509
cellular,nov,thu,2,999,0,nonexistent,32778
telephone,may,tue,1,999,0,nonexistent,13146
cellular,nov,wed,2,999,1,failure,18154
cellular,aug,thu,2,999,0,nonexistent,36556
telephone,may,mon,1,999,0,nonexistent,566
cellular,jul,thu,1,999,0,nonexistent,40210
cellular,aug,wed,4,999,0,nonexistent,23408
cellular,nov,tue,2,999,0,nonexistent,12023
telephone,jul,wed,2,999,0,nonexistent,14789
telephone,may,fri,3,999,0,nonexistent,26121
telephone,jun,fri,1,999,0,nonexistent,3579
cellular,may,mon,1,999,0,nonexistent,25245
telephone,jul,fri,1,999,0,nonexistent,41005
telephone,jun,fri,9,999,0,nonexistent,1500
telephone,may,thu,2,999,0,nonexistent,24796
cellular,aug,wed,1,999,0,nonexistent,25509
cellular,may,fri,3,999,0,nonexistent,12326
cellular,jul,wed,1,999,0,nonexistent,26143
cellular,may,tue,3,999,2,failure,28753
telephone,may,wed,1,999,0,nonexistent,6327
cellular,jun,tue,2,13,1,success,40294
cellular,may,wed,2,999,1,failure,36960
cellular,jul,wed,2,999,0,nonexistent,528
telephone,may,thu,2,999,1,failure,5807
telephone,may,wed,2,999,0,nonexistent,12379
telephone,may,mon,9,999,0,nonexistent,8508
cellular,apr,wed,1,5,2,success,14989
cellular,may,fri,3,999,1,failure,36175
cellular,apr,mon,1,999,0,nonexistent,16331
telephone,jun,tue,1,999,0,nonexistent,27822
cellular,aug,fri,1,999,0,nonexistent,17788
cellular,nov,thu,4,999,0,nonexistent,32588
cellular,aug,fri,2,999,0,nonexistent,31513
cellular,may,fri,1,999,1,failure,1221
telephone,may,mon,1,999,0,nonexistent,12269
telephone,may,mon,2,999,0,nonexistent,1864
telephone,nov,fri,1,999,1,failure,33671
cellular,jul,tue,2,999,0,nonexistent,13174
cellular,may,mon,1,999,1,failure,33341
cellular,oct,fri,1,999,0,nonexistent,20963
cellular,apr,thu,6,999,0,nonexistent,18053
telephone,may,mon,2,999,0,nonexistent,21993
cellular,aug,tue,1,999,0,nonexistent,24618
telephone,may,fri,3,999,0,nonexistent,21636
cellular,jul,thu,3,999,0,nonexistent,12495
telephone,jun,fri,3,999,0,nonexistent,19258
cellular,jul,tue,4,999,0,nonexistent,25524
cellular,may,wed,2,999,0,nonexistent,9314
cellular,may,thu,3,999,0,nonexistent,29564
telephone,may,wed,1,999,0,nonexistent,33979
cellular,aug,fri,1,4,3,failure,1815
cellular,apr,mon,1,999,0,nonexistent,5037
cellular,jul,wed,3,999,0,nonexistent,29146
