age,job,marital,education,default,housing,loan,id
43,management,married,basic.9y,no,no,no,5564
35,management,married,high.school,no,yes,no,31541
53,retired,married,high.school,no,no,no,15345
18,student,single,high.school,no,yes,no,32294
28,blue-collar,single,basic.9y,unknown,yes,no,40837
46,technician,married,professional.course,no,no,no,39230
30,technician,single,university.degree,no,yes,no,16880
49,technician,married,professional.course,unknown,yes,no,23323
29,management,single,basic.9y,no,no,yes,39987
32,technician,single,professional.course,no,yes,no,37288
26,admin.,single,university.degree,no,yes,no,240
38,blue-collar,single,basic.9y,no,yes,no,3389
52,admin.,divorced,high.school,no,yes,yes,24055
39,technician,single,university.degree,no,yes,no,35565
42,housemaid,single,basic.4y,no,no,no,11323
49,admin.,married,high.school,no,no,no,2316
38,admin.,single,high.school,no,yes,no,20838
65,retired,married,basic.4y,no,unknown,unknown,21358
57,management,married,university.degree,no,yes,no,5542
40,management,married,high.school,no,yes,no,3845
33,blue-collar,married,basic.4y,no,no,no,15756
44,blue-collar,single,high.school,no,yes,yes,38479
35,services,single,high.school,no,no,no,40884
25,student,single,high.school,no,yes,no,13766
36,admin.,married,basic.6y,no,no,no,40527
25,blue-collar,married,basic.9y,no,yes,no,26665
26,services,single,basic.9y,unknown,yes,no,34727
51,unemployed,divorced,university.degree,no,no,no,23973
42,admin.,married,university.degree,unknown,yes,no,16171
31,technician,single,university.degree,no,yes,no,32877
46,technician,married,professional.course,no,yes,no,6435
39,technician,married,professional.course,no,no,no,26910
31,services,single,basic.6y,no,yes,no,24599
34,self-employed,single,basic.9y,no,no,no,31172
25,blue-collar,single,basic.9y,no,yes,yes,5641
48,admin.,married,university.degree,no,yes,no,19283
32,technician,single,professional.course,no,yes,no,11182
42,blue-collar,married,basic.6y,no,yes,yes,33379
42,technician,married,high.school,no,yes,no,38627
31,admin.,married,university.degree,no,unknown,unknown,9343
32,technician,married,university.degree,no,no,no,24422
36,services,married,high.school,no,yes,no,21465
56,self-employed,married,high.school,no,yes,no,2813
38,admin.,married,high.school,no,no,no,24436
40,admin.,divorced,high.school,no,no,no,12178
52,technician,divorced,university.degree,no,no,no,34620
50,blue-collar,married,basic.9y,unknown,yes,no,21655
58,services,married,basic.6y,no,yes,no,39281
41,admin.,married,basic.6y,unknown,no,no,20550
42,blue-collar,married,basic.9y,unknown,no,no,3731
53,management,married,basic.4y,no,no,no,20810
27,blue-collar,single,basic.4y,unknown,no,yes,22610
32,admin.,married,high.school,no,yes,no,18553
59,retired,married,high.school,no,yes,no,26869
46,admin.,married,high.school,no,yes,no,28901
58,housemaid,married,university.degree,unknown,no,no,10756
39,entrepreneur,married,unknown,no,yes,yes,32384
29,admin.,single,high.school,no,no,no,23430
26,technician,married,professional.course,no,yes,no,39643
40,management,married,basic.6y,unknown,yes,no,23020
29,admin.,single,university.degree,no,no,no,2461
45,technician,divorced,professional.course,no,no,no,12511
28,self-employed,single,university.degree,no,yes,no,33156
30,admin.,married,high.school,no,yes,no,20488
46,blue-collar,married,unknown,no,no,yes,30568
26,blue-collar,single,high.school,unknown,no,no,8000
25,student,single,professional.course,no,yes,no,10327
28,technician,single,university.degree,no,yes,no,17981
47,admin.,married,university.degree,no,yes,no,10857
33,services,single,high.school,no,no,yes,12524
57,admin.,married,basic.4y,unknown,yes,no,15422
37,technician,single,professional.course,no,no,yes,32458
55,admin.,divorced,university.degree,unknown,yes,no,3692
22,admin.,married,high.school,no,no,yes,22117
35,technician,married,professional.course,no,yes,no,28192
36,entrepreneur,married,basic.9y,no,no,no,23969
47,blue-collar,married,basic.4y,unknown,yes,no,18732
51,management,married,high.school,no,no,no,39384
54,admin.,married,unknown,unknown,no,no,30043
41,entrepreneur,divorced,unknown,no,yes,no,38736
28,services,married,high.school,no,no,no,6922
37,technician,single,high.school,unknown,yes,no,12453
39,retired,single,high.school,no,no,no,33775
45,blue-collar,married,basic.9y,no,no,no,22795
48,technician,divorced,professional.course,no,yes,no,1203
37,blue-collar,married,basic.6y,unknown,no,no,1525
45,admin.,divorced,university.degree,no,no,yes,4250
58,retired,divorced,professional.course,no,no,no,10788
45,entrepreneur,divorced,university.degree,no,unknown,unknown,4942
31,admin.,divorced,high.school,no,no,no,7198
44,blue-collar,divorced,basic.4y,unknown,yes,no,12555
29,admin.,single,university.degree,no,no,yes,9924
53,management,married,high.school,no,no,no,32894
46,admin.,single,high.school,no,yes,no,40469
39,entrepreneur,single,university.degree,no,no,no,13819
55,technician,married,high.school,no,yes,no,37426
62,retired,divorced,university.degree,no,yes,no,554
47,management,married,basic.4y,unknown,no,no,13388
43,technician,divorced,professional.course,unknown,unknown,unknown,8661
58,unemployed,married,professional.course,unknown,yes,no,22846
53,blue-collar,divorced,basic.4y,no,yes,no,13349
47,blue-collar,divorced,basic.9y,no,no,no,6660
49,entrepreneur,married,basic.4y,unknown,yes,no,36036
26,services,single,high.school,no,yes,no,20738
57,retired,single,university.degree,no,yes,no,9047
53,blue-collar,married,basic.4y,no,no,no,35983
57,technician,divorced,basic.6y,no,yes,no,40364
35,self-employed,married,university.degree,no,yes,no,40092
28,technician,married,professional.course,no,yes,no,23186
39,blue-collar,married,basic.4y,no,yes,no,9786
49,blue-collar,married,basic.9y,unknown,no,no,15637
36,blue-collar,married,basic.6y,unknown,no,no,27371
42,admin.,single,high.school,no,no,no,28711
31,technician,married,university.degree,no,yes,yes,33567
47,technician,divorced,high.school,no,no,no,20647
63,retired,married,university.degree,no,no,no,25294
31,technician,married,professional.course,no,no,yes,15839
51,management,married,university.degree,unknown,no,no,27289
39,technician,single,university.degree,no,yes,no,17331
37,technician,single,university.degree,no,yes,no,1219
37,technician,single,high.school,no,unknown,unknown,27987
37,technician,divorced,professional.course,no,unknown,unknown,2921
53,admin.,married,university.degree,no,yes,no,7656
25,admin.,single,university.degree,no,no,no,2148
31,unemployed,divorced,basic.4y,no,yes,no,17497
23,admin.,single,professional.course,no,yes,no,38170
39,technician,married,university.degree,unknown,yes,no,6251
46,management,married,university.degree,unknown,no,no,13105
42,technician,single,professional.course,unknown,no,no,8248
57,blue-collar,married,basic.4y,unknown,no,no,1402
55,technician,married,professional.course,no,yes,no,24801
46,services,married,basic.9y,unknown,no,no,22874
43,technician,single,high.school,no,no,no,11548
54,technician,married,basic.6y,no,yes,no,36640
29,blue-collar,married,high.school,no,yes,no,19354
40,services,married,high.school,unknown,yes,no,25228
54,blue-collar,divorced,unknown,unknown,yes,no,40529
54,admin.,married,basic.9y,no,no,no,27720
33,admin.,married,high.school,no,no,no,34591
46,blue-collar,married,basic.9y,unknown,no,no,28904
36,management,married,basic.4y,no,no,no,19903
31,services,married,professional.course,no,no,no,34952
38,blue-collar,married,basic.6y,no,yes,no,2901
25,services,single,high.school,no,yes,no,30883
43,admin.,married,high.school,no,yes,no,5962
37,technician,single,university.degree,no,no,no,40302
55,entrepreneur,married,professional.course,unknown,yes,no,32869
32,self-employed,single,high.school,no,no,no,1793
32,housemaid,single,high.school,no,unknown,unknown,9799
39,entrepreneur,married,high.school,no,no,no,39132
45,technician,married,basic.9y,no,no,yes,35795
36,blue-collar,single,basic.9y,unknown,yes,no,28623
32,technician,married,university.degree,no,yes,no,21807
40,technician,married,professional.course,unknown,yes,no,33849
35,services,married,basic.9y,no,yes,no,30847
34,services,divorced,basic.9y,no,yes,yes,1529
47,technician,married,professional.course,no,yes,no,31962
30,admin.,single,high.school,no,no,no,13757
36,technician,single,university.degree,unknown,no,no,20386
81,unknown,divorced,unknown,unknown,yes,no,6176
41,technician,married,professional.course,no,yes,no,2207
44,admin.,single,basic.9y,no,yes,no,40176
70,retired,married,professional.course,no,yes,no,1623
33,technician,single,professional.course,no,yes,yes,3839
36,blue-collar,married,basic.4y,no,yes,no,33492
26,blue-collar,married,professional.course,no,no,no,34919
42,services,married,high.school,no,no,yes,35641
56,services,divorced,high.school,unknown,no,no,6480
52,technician,married,professional.course,no,yes,no,28386
27,admin.,single,university.degree,no,no,no,31504
44,unemployed,single,basic.4y,no,no,no,32452
30,services,married,high.school,no,yes,no,26407
55,housemaid,married,university.degree,no,yes,no,21302
21,student,single,university.degree,no,yes,no,34481
35,admin.,single,university.degree,no,yes,yes,27238
28,admin.,single,high.school,no,yes,no,28154
46,unemployed,married,university.degree,no,yes,yes,12018
32,admin.,single,high.school,no,yes,no,7253
35,blue-collar,married,university.degree,no,unknown,unknown,39119
37,technician,married,professional.course,no,yes,no,21216
41,retired,single,basic.4y,no,yes,no,10278
25,technician,unknown,university.degree,no,yes,yes,31818
32,services,single,basic.9y,no,no,no,11124
28,services,married,high.school,no,no,no,2974
43,blue-collar,divorced,basic.9y,unknown,no,no,8492
31,technician,single,university.degree,unknown,no,no,6563
30,blue-collar,married,high.school,no,no,no,15377
44,blue-collar,married,basic.9y,no,yes,no,30484
48,technician,married,professional.course,no,no,yes,20082
35,services,married,high.school,no,no,no,41046
39,services,single,basic.9y,unknown,yes,no,2102
29,admin.,married,university.degree,no,yes,no,14728
59,management,married,unknown,no,yes,no,26958
31,blue-collar,single,high.school,no,no,no,321
33,admin.,single,professional.course,no,yes,no,19912
25,admin.,single,university.degree,no,yes,no,8864
54,management,married,university.degree,no,yes,no,34139
34,self-employed,married,basic.4y,unknown,yes,no,38346
42,admin.,married,university.degree,no,yes,no,11579
45,blue-collar,married,basic.9y,unknown,yes,no,10590
32,admin.,married,high.school,no,no,no,6379
39,blue-collar,married,basic.4y,no,no,no,12582
47,services,married,high.school,no,no,no,37396
44,admin.,married,university.degree,no,yes,no,1160
56,technician,married,professional.course,no,no,yes,19167
33,management,married,university.degree,no,no,no,3415
48,blue-collar,single,basic.4y,no,no,no,38202
31,blue-collar,married,basic.6y,unknown,no,no,37608
79,retired,married,high.school,no,yes,no,22894
56,blue-collar,married,basic.4y,unknown,no,no,20511
34,management,single,high.school,no,yes,no,11787
42,entrepreneur,married,high.school,no,yes,no,22251
34,blue-collar,married,basic.9y,no,no,no,787
41,technician,married,basic.6y,no,yes,no,2315
37,housemaid,married,university.degree,no,no,no,759
39,entrepreneur,divorced,university.degree,no,no,no,17058
45,blue-collar,single,high.school,no,no,no,26450
37,technician,married,university.degree,no,yes,no,37720
41,blue-collar,divorced,professional.course,no,unknown,unknown,7826
36,technician,married,high.school,no,yes,no,11993
45,admin.,married,high.school,no,yes,yes,13887
42,admin.,single,high.school,no,no,no,39402
35,student,single,university.degree,unknown,yes,no,25522
35,admin.,married,high.school,no,yes,no,19142
51,management,married,university.degree,no,no,no,195
50,blue-collar,married,professional.course,unknown,no,no,3797
35,admin.,married,university.degree,no,yes,no,36868
52,technician,married,basic.9y,no,no,no,21733
39,self-employed,single,basic.4y,unknown,yes,no,16858
53,blue-collar,married,basic.4y,unknown,yes,no,39521
37,unemployed,married,professional.course,no,no,yes,2709
66,unknown,married,basic.4y,no,yes,yes,25683
29,admin.,single,basic.9y,no,no,no,21430
54,management,married,unknown,no,yes,no,8006
51,blue-collar,married,basic.9y,unknown,yes,no,25542
57,technician,married,professional.course,no,yes,no,2334
59,retired,married,university.degree,no,no,no,30646
31,admin.,single,university.degree,no,yes,no,20506
33,technician,married,professional.course,no,no,no,31879
37,entrepreneur,married,university.degree,unknown,yes,no,1508
28,services,single,basic.9y,unknown,yes,no,17101
34,technician,married,professional.course,no,yes,no,2506
41,blue-collar,married,professional.course,no,no,no,35923
31,blue-collar,married,basic.9y,unknown,yes,no,6040
50,housemaid,divorced,high.school,no,yes,no,5094
45,self-employed,divorced,university.degree,no,yes,no,29241
40,blue-collar,divorced,basic.9y,no,yes,no,33646
55,blue-collar,married,unknown,no,yes,no,32293
41,technician,single,professional.course,no,unknown,unknown,31366
40,admin.,divorced,university.degree,no,no,no,34256
37,admin.,married,university.degree,no,no,no,19711
41,admin.,married,high.school,no,no,no,40866
35,services,divorced,basic.9y,no,yes,no,27473
36,admin.,single,university.degree,no,yes,no,16661
32,admin.,single,high.school,no,yes,no,2214
44,blue-collar,married,basic.4y,unknown,no,no,36481
35,blue-collar,married,high.school,no,yes,no,27278
34,technician,married,high.school,no,no,no,6603
42,admin.,married,university.degree,no,yes,no,22951
42,admin.,married,basic.6y,no,yes,yes,22443
31,admin.,single,university.degree,no,no,no,28933
37,self-employed,married,university.degree,no,yes,no,1481
35,entrepreneur,married,basic.9y,no,yes,no,11693
45,admin.,married,university.degree,no,yes,no,14325
32,unknown,single,basic.6y,no,yes,no,11068
21,blue-collar,single,basic.9y,no,no,no,15451
46,housemaid,married,high.school,no,yes,no,16484
39,unemployed,single,basic.9y,no,yes,no,1445
33,technician,married,professional.course,no,yes,no,32309
40,blue-collar,married,unknown,unknown,no,no,3278
41,housemaid,single,basic.4y,unknown,yes,no,21266
47,blue-collar,divorced,basic.4y,unknown,no,no,21290
37,blue-collar,married,basic.9y,no,no,yes,33339
81,retired,divorced,high.school,no,no,no,27817
46,entrepreneur,single,university.degree,no,no,no,25502
42,admin.,married,university.degree,no,yes,no,14759
35,admin.,single,university.degree,no,no,no,5058
45,admin.,married,high.school,no,yes,no,29671
46,housemaid,married,basic.4y,unknown,yes,no,10269
53,blue-collar,divorced,basic.6y,no,yes,no,14714
46,services,married,unknown,unknown,unknown,unknown,20586
32,blue-collar,divorced,basic.6y,unknown,yes,no,7273
42,housemaid,single,basic.4y,no,yes,no,36427
34,unemployed,married,basic.6y,unknown,no,yes,6451
52,services,married,unknown,unknown,no,no,4177
